0.38	0.07	3.82653	0.844989
0.39	0.07	3.79248	0.526289
0.4	0.07	3.77085	4.64984
0.41	0.07	3.74328	0.626533
0.42	0.07	3.72814	3.43596
0.43	0.07	3.70186	0.238046
0.44	0.07	3.69134	6.55673
0.45	0.07	3.68218	6.75069
0.46	0.07	3.67214	2.46712
0.47	0.07	3.66378	0.807276
0.48	0.07	3.65239	3.22793
0.49	0.07	3.63365	1.83551
0.5	0.07	3.62155	6.63262
0.51	0.07	3.61168	0.607041
0.52	0.07	3.59041	0.62183
0.53	0.07	3.58295	0.299076
0.54	0.07	3.56922	1.74635
0.55	0.07	3.56597	7.84009
0.56	0.07	3.56473	2.57447
0.57	0.07	3.55956	1.86662
0.58	0.07	3.55741	5.96151
0.59	0.07	3.55635	10.338
0.6	0.07	3.55597	4.25029
0.61	0.07	3.55603	0.883237
0.62	0.07	3.55544	0.941547
0.63	0.07	3.55419	0.265979
0.64	0.07	3.55357	0.245478
0.65	0.07	3.55468	0.227707
0.66	0.07	3.56169	1.56677
0.67	0.07	3.56745	0.720033
0.68	0.07	3.57215	3.79259
0.69	0.07	3.57704	5.93333
0.7	0.07	3.58496	1.69832
0.71	0.07	3.58993	1.44757
0.72	0.07	3.5938	0.305145
0.73	0.07	3.60296	0.478995
0.74	0.07	3.61702	1.54434
0.75	0.07	3.62744	8.96675
0.76	0.07	3.63653	0.265425
0.77	0.07	3.64787	0.312748
0.78	0.07	3.66399	0.594184
0.79	0.07	3.6709	3.8398
0.8	0.07	3.68212	2.57272
0.81	0.07	3.70303	0.323497
0.82	0.07	3.71749	10.4464
0.83	0.07	3.72821	7.16979
0.84	0.07	3.74439	0.433604
0.85	0.07	3.77871	1.49749
